-0.00117188 0.00808039 4.65811e-05 0.00569654 0.00227862 0.704984
-0.000390625 0.00808047 4.62412e-05 0.00569663 0.00227865 0.704987
0.000390625 0.00808047 4.62412e-05 0.00569663 0.00227865 0.704987
0.00117188 0.00808039 4.65811e-05 0.00569654 0.00227862 0.704984
0.00195312 0.00808027 5.1849e-05 0.00569643 0.00227857 0.70498
0.00273437 0.00808005 5.88103e-05 0.00569622 0.00227849 0.704973
0.00351563 0.00807978 5.93014e-05 0.00569594 0.00227838 0.704963
0.00429688 0.00807955 5.25727e-05 0.00569572 0.00227829 0.704955
0.00507813 0.00807943 4.71378e-05 0.0056956 0.00227824 0.704951
0.00585938 0.00807938 4.33109e-05 0.00569555 0.00227822 0.704949
0.00664062 0.00807936 4.15579e-05 0.00569553 0.00227821 0.704948
0.00742188 0.00807936 4.14663e-05 0.00569554 0.00227821 0.704949
0.00820313 0.00807935 4.29565e-05 0.00569552 0.00227821 0.704948
0.00898437 0.00807931 4.61045e-05 0.00569548 0.00227819 0.704947
0.00976562 0.0080792 5.04995e-05 0.00569537 0.00227815 0.704943
0.0105469 0.00807898 5.69382e-05 0.00569515 0.00227806 0.704935
0.0113281 0.00807869 5.73973e-05 0.00569487 0.00227795 0.704925
0.0121094 0.00807846 5.11552e-05 0.00569464 0.00227786 0.704917
0.0128906 0.00807834 4.65523e-05 0.00569453 0.00227781 0.704913
0.0136719 0.00807829 4.30584e-05 0.00569448 0.00227779 0.704911
0.0144531 0.00807828 4.14533e-05 0.00569447 0.00227779 0.704911
0.0152344 0.00807828 4.13661e-05 0.00569447 0.00227779 0.704911
0.0160156 0.00807827 4.27453e-05 0.00569446 0.00227778 0.704911
0.0167969 0.00807824 4.56012e-05 0.00569442 0.00227777 0.704909
0.0175781 0.00807813 4.91532e-05 0.00569432 0.00227773 0.704905
0.0183594 0.0080779 5.50161e-05 0.00569409 0.00227764 0.704897
0.0191406 0.00807761 5.5436e-05 0.00569381 0.00227752 0.704887
0.0199219 0.00807737 4.97367e-05 0.00569357 0.00227743 0.704879
0.0207031 0.00807726 4.59948e-05 0.00569346 0.00227738 0.704875
0.0214844 0.00807721 4.28276e-05 0.00569341 0.00227737 0.704873
0.0222656 0.0080772 4.13635e-05 0.0056934 0.00227736 0.704873
0.0230469 0.00807721 4.12795e-05 0.00569341 0.00227736 0.704873
0.0238281 0.0080772 4.25517e-05 0.0056934 0.00227736 0.704873
0.0246094 0.00807716 4.51235e-05 0.00569336 0.00227735 0.704872
0.0253906 0.00807706 4.78122e-05 0.00569326 0.0022773 0.704868
0.0261719 0.00807682 5.30486e-05 0.00569303 0.00227721 0.70486
0.0269531 0.00807653 5.34221e-05 0.00569274 0.0022771 0.70485
0.0277344 0.00807629 4.83208e-05 0.0056925 0.002277 0.704841
0.0285156 0.00807617 4.54621e-05 0.00569239 0.00227696 0.704837
0.0292969 0.00807613 4.26137e-05 0.00569235 0.00227694 0.704836
0.0300781 0.00807612 4.1288e-05 0.00569234 0.00227694 0.704836
