0.120703 4.50342e-05 4.06225e-05 2.25901e-05
0.121484 0.000114281 0.000104625 5.76139e-05
0.122266 0.000182036 0.000167873 9.1717e-05
0.123047 0.000248356 0.000230405 0.000124933
0.123828 0.000313292 0.000292254 0.000157293
0.124609 0.000376889 0.000353449 0.000188826
0.125391 0.000439189 0.000414017 0.000219557
0.126172 0.000500232 0.000473983 0.000249511
0.126953 0.000560053 0.000533368 0.00027871
0.127734 0.000618685 0.000592192 0.000307175
0.128516 0.000676158 0.000650473 0.000334926
0.129297 0.000732502 0.000708227 0.000361981
0.130078 0.000787741 0.000765468 0.000388358
0.130859 0.000841902 0.00082221 0.000414074
0.131641 0.000895006 0.000878466 0.000439143
0.132422 0.000947075 0.000934245 0.00046358
0.133203 0.00099813 0.000989559 0.000487399
0.133984 0.00104819 0.00104442 0.000510614
0.134766 0.00109728 0.00109883 0.000533237
0.135547 0.0011454 0.0011528 0.000555281
0.136328 0.00119258 0.00120634 0.000576757
0.137109 0.00123884 0.00125945 0.000597676
0.137891 0.00128419 0.00131215 0.000618049
0.138672 0.00132864 0.00136443 0.000637887
0.139453 0.00137221 0.00141631 0.0006572
0.140234 0.00141491 0.00146778 0.000675997
0.141016 0.00145676 0.00151885 0.000694288
0.141797 0.00149776 0.00156953 0.000712082
0.142578 0.00153793 0.00161982 0.000729388
0.143359 0.00157729 0.00166972 0.000746215
0.144141 0.00161583 0.00171924 0.000762571
0.144922 0.00165358 0.00176838 0.000778465
0.145703 0.00169054 0.00181714 0.000793903
0.146484 0.00172672 0.00186552 0.000808895
0.147266 0.00176214 0.00191353 0.000823448
0.148047 0.0017968 0.00196118 0.000837569
0.148828 0.00183071 0.00200845 0.000851265
0.149609 0.00186389 0.00205536 0.000864543
0.150391 0.00189634 0.00210191 0.00087741
0.151172 0.00192807 0.0021481 0.000889874
0.151953 0.00195909 0.00219392 0.000901941
0.152734 0.0019894 0.00223939 0.000913617
0.153516 0.00201903 0.00228449 0.000924908
0.154297 0.00204796 0.00232925 0.000935822
0.155078 0.00207622 0.00237364 0.000946364
0.155859 0.00210381 0.00241768 0.00095654
0.156641 0.00213074 0.00246137 0.000966357
0.157422 0.00215702 0.00250471 0.000975819
0.158203 0.00218264 0.00254769 0.000984934
0.158984 0.00220763 0.00259032 0.000993706
0.159766 0.00223199 0.00263261 0.00100214
0.160547 0.00225572 0.00267454 0.00101024
0.161328 0.00227883 0.00271612 0.00101802
0.162109 0.00230133 0.00275735 0.00102548
0.162891 0.00232323 0.00279824 0.00103262
0.163672 0.00234452 0.00283877 0.00103945
0.164453 0.00236523 0.00287896 0.00104597
0.165234 0.00238535 0.0029188 0.0010522
0.166016 0.0024049 0.00295829 0.00105813
0.166797 0.00242387 0.00299743 0.00106377
0.167578 0.00244228 0.00303623 0.00106912
0.168359 0.00246012 0.00307467 0.00107419
0.169141 0.00247742 0.00311277 0.00107898
0.169922 0.00249416 0.00315052 0.00108351
0.170703 0.00251036 0.00318792 0.00108776
0.171484 0.00252603 0.00322497 0.00109175
0.172266 0.00254117 0.00326167 0.00109549
0.173047 0.00255578 0.00329802 0.00109896
0.173828 0.00256987 0.00333402 0.00110219
0.174609 0.00258345 0.00336967 0.00110518
0.175391 0.00259652 0.00340497 0.00110792
0.176172 0.0026091 0.00343992 0.00111042
0.176953 0.00262117 0.00347452 0.00111269
0.177734 0.00263275 0.00350876 0.00111473
0.178516 0.00264385 0.00354266 0.00111654
0.179297 0.00265447 0.00357619 0.00111814
0.180078 0.00266461 0.00360938 0.00111951
0.180859 0.00267429 0.00364221 0.00112067
0.181641 0.0026835 0.00367468 0.00112162
0.182422 0.00269224 0.0037068 0.00112236
0.183203 0.00270054 0.00373856 0.00112291
0.183984 0.00270838 0.00376997 0.00112325
0.184766 0.00271579 0.00380101 0.00112339
0.185547 0.00272275 0.0038317 0.00112334
0.186328 0.00272927 0.00386203 0.00112311
0.187109 0.00273537 0.00389199 0.00112269
0.187891 0.00274104 0.0039216 0.00112208
0.188672 0.00274628 0.00395084 0.0011213
0.189453 0.00275112 0.00397972 0.00112034
0.190234 0.00275554 0.00400824 0.00111922
0.191016 0.00275955 0.00403639 0.00111792
0.191797 0.00276316 0.00406418 0.00111645
0.192578 0.00276637 0.0040916 0.00111483
0.193359 0.00276919 0.00411865 0.00111304
0.194141 0.00277163 0.00414534 0.0011111
0.194922 0.00277367 0.00417165 0.00110901
0.195703 0.00277534 0.0041976 0.00110676
0.196484 0.00277663 0.00422317 0.00110437
0.197266 0.00277756 0.00424837 0.00110184
0.198047 0.00277811 0.0042732 0.00109916
0.198828 0.00277831 0.00429765 0.00109635
0.199609 0.00277815 0.00432173 0.0010934
0.200391 0.00277764 0.00434543 0.00109032
0.201172 0.00277678 0.00436875 0.00108711
0.201953 0.00277557 0.00439169 0.00108377
0.202734 0.00277403 0.00441426 0.00108031
0.203516 0.00277214 0.00443644 0.00107672
0.204297 0.00276993 0.00445825 0.00107302
0.205078 0.00276738 0.00447967 0.0010692
0.205859 0.00276452 0.00450071 0.00106527
0.206641 0.00276133 0.00452136 0.00106122
0.207422 0.00275783 0.00454163 0.00105707
0.208203 0.00275401 0.00456152 0.00105281
0.208984 0.00274989 0.00458101 0.00104845
0.209766 0.00274546 0.00460012 0.00104399
0.210547 0.00274073 0.00461883 0.00103942
0.211328 0.00273571 0.00463716 0.00103477
0.212109 0.00273039 0.00465509 0.00103001
0.212891 0.00272479 0.00467263 0.00102517
0.213672 0.0027189 0.00468977 0.00102024
0.214453 0.00271272 0.00470651 0.00101522
0.215234 0.00270628 0.00472286 0.00101012
0.216016 0.00269955 0.00473882 0.00100493
0.216797 0.00269256 0.00475437 0.000999668
0.217578 0.00268531 0.00476952 0.000994325
0.218359 0.00267779 0.00478427 0.000988906
0.219141 0.00267001 0.00479862 0.000983413
0.219922 0.00266198 0.00481256 0.000977849
0.220703 0.0026537 0.0048261 0.000972216
0.221484 0.00264517 0.00483923 0.000966515
0.222266 0.0026364 0.00485196 0.000960749
0.223047 0.00262739 0.00486427 0.000954919
0.223828 0.00261814 0.00487618 0.000949028
0.224609 0.00260867 0.00488768 0.000943077
0.225391 0.00259896 0.00489877 0.000937069
0.226172 0.00258903 0.00490944 0.000931005
0.226953 0.00257887 0.0049197 0.000924888
0.227734 0.0025685 0.00492954 0.000918718
0.228516 0.00255792 0.00493897 0.000912499
0.229297 0.00254712 0.00494798 0.000906232
0.230078 0.00253611 0.00495657 0.000899918
0.230859 0.0025249 0.00496474 0.00089356
0.231641 0.00251349 0.00497248 0.000887159
0.232422 0.00250188 0.0049798 0.000880717
0.233203 0.00249007 0.0049867 0.000874235
0.233984 0.00247806 0.00499317 0.000867716
0.234766 0.00246587 0.00499922 0.000861161
0.235547 0.00245349 0.00500483 0.000854571
0.236328 0.00244092 0.00501002 0.000847948
0.237109 0.00242817 0.00501478 0.000841294
0.237891 0.00241525 0.00501911 0.00083461
0.238672 0.00240214 0.00502301 0.000827898
0.239453 0.00238886 0.00502647 0.000821159
0.240234 0.00237541 0.0050295 0.000814394
0.241016 0.0023618 0.00503209 0.000807606
0.241797 0.00234802 0.00503425 0.000800796
0.242578 0.00233408 0.00503597 0.000793965
0.243359 0.00231998 0.00503725 0.000787114
0.244141 0.00230574 0.00503808 0.000780246
0.244922 0.00229134 0.00503848 0.000773361
0.245703 0.0022768 0.00503842 0.000766462
0.246484 0.00226212 0.00503792 0.000759548
0.247266 0.0022473 0.00503698 0.000752622
0.248047 0.00223235 0.00503559 0.000745685
0.248828 0.00221727 0.00503374 0.000738738
0.249609 0.00220206 0.00503145 0.000731783
0.250391 0.00218673 0.0050287 0.00072482
0.251172 0.00217128 0.0050255 0.000717851
0.251953 0.00215571 0.00502184 0.000710877
0.252734 0.00214003 0.00501773 0.000703898
0.253516 0.00212424 0.00501317 0.000696917
0.254297 0.00210834 0.00500814 0.000689934
0.255078 0.00209234 0.00500266 0.000682951
0.255859 0.00207623 0.00499672 0.000675968
0.256641 0.00206002 0.00499031 0.000668986
0.257422 0.00204371 0.00498344 0.000662007
0.258203 0.0020273 0.00497611 0.000655032
0.258984 0.0020108 0.00496831 0.000648062
0.259766 0.00199421 0.00496005 0.000641097
0.260547 0.00197752 0.00495131 0.000634139
0.261328 0.00196073 0.00494211 0.000627189
0.262109 0.00194386 0.00493243 0.000620248
0.262891 0.00192689 0.00492228 0.000613316
0.263672 0.00190983 0.00491166 0.000606395
0.264453 0.00189269 0.00490056 0.000599486
0.265234 0.00187545 0.00488898 0.000592589
0.266016 0.00185813 0.00487693 0.000585706
0.266797 0.00184071 0.00486439 0.000578838
0.267578 0.00182321 0.00485138 0.000571984
0.268359 0.00180563 0.00483787 0.000565147
0.269141 0.00178796 0.00482389 0.000558327
0.269922 0.00177022 0.00480942 0.000551525
0.270703 0.00175239 0.00479446 0.000544741
0.271484 0.00173448 0.00477902 0.000537977
0.272266 0.0017165 0.00476308 0.000531234
0.273047 0.00169844 0.00474665 0.000524511
0.273828 0.00168032 0.00472973 0.000517811
0.274609 0.00166214 0.00471232 0.000511133
0.275391 0.00164389 0.0046944 0.000504478
0.276172 0.00162559 0.004676 0.000497848
0.276953 0.00160723 0.00465709 0.000491242
0.277734 0.00158883 0.00463768 0.000484662
0.278516 0.00157039 0.00461777 0.000478108
0.279297 0.00155191 0.00459736 0.000471581
0.280078 0.0015334 0.00457645 0.000465081
0.280859 0.00151487 0.00455502 0.000458609
0.281641 0.00149632 0.00453309 0.000452166
0.282422 0.00147775 0.00451065 0.000445751
0.283203 0.00145918 0.0044877 0.000439367
0.283984 0.00144061 0.00446424 0.000433012
0.284766 0.00142204 0.00444026 0.000426688
0.285547 0.00140348 0.00441577 0.000420396
0.286328 0.00138494 0.00439076 0.000414134
0.287109 0.00136641 0.00436523 0.000407905
0.287891 0.00134791 0.00433919 0.000401708
0.288672 0.00132944 0.00431262 0.000395544
0.289453 0.00131099 0.00428552 0.000389413
0.290234 0.00129258 0.00425791 0.000383315
0.291016 0.00127421 0.00422976 0.000377251
0.291797 0.00125587 0.00420109 0.000371222
0.292578 0.00123756 0.00417189 0.000365227
0.293359 0.0012193 0.00414215 0.000359266
0.294141 0.00120107 0.00411188 0.000353341
0.294922 0.00118287 0.00408108 0.000347452
0.295703 0.00116471 0.00404974 0.000341598
0.296484 0.00114658 0.00401787 0.00033578
0.297266 0.00112848 0.00398545 0.000329998
0.298047 0.0011104 0.00395249 0.000324253
0.298828 0.00109235 0.00391899 0.000318545
0.299609 0.0010743 0.00388495 0.000312875
0.300391 0.00105627 0.00385036 0.000307242
0.301172 0.00103825 0.00381522 0.000301646
0.301953 0.00102022 0.00377954 0.000296089
0.302734 0.00100219 0.0037433 0.00029057
0.303516 0.000984138 0.00370651 0.000285091
0.304297 0.000966071 0.00366917 0.00027965
0.305078 0.000947979 0.00363126 0.000274249
0.305859 0.000929856 0.0035928 0.000268888
0.306641 0.000911695 0.00355378 0.000263567
0.307422 0.000893492 0.00351419 0.000258287
0.308203 0.00087524 0.00347404 0.000253048
0.308984 0.000856936 0.00343332 0.000247851
0.309766 0.000838574 0.00339203 0.000242695
0.310547 0.000820151 0.00335017 0.000237582
0.311328 0.000801663 0.00330774 0.000232512
0.312109 0.000783109 0.00326473 0.000227484
0.312891 0.000764485 0.00322114 0.0002225
0.313672 0.000745792 0.00317697 0.00021756
0.314453 0.000727028 0.00313223 0.000212664
0.315234 0.000708195 0.0030869 0.000207812
0.316016 0.000689294 0.00304098 0.000203005
0.316797 0.000670327 0.00299448 0.000198243
0.317578 0.000651299 0.0029474 0.000193527
0.318359 0.000632214 0.00289972 0.000188856
0.319141 0.000613078 0.00285145 0.000184231
0.319922 0.000593897 0.00280259 0.000179653
0.320703 0.000574678 0.00275313 0.000175121
0.321484 0.000555431 0.00270307 0.000170636
0.322266 0.000536164 0.00265241 0.000166198
0.323047 0.000516888 0.00260115 0.000161808
0.323828 0.000497614 0.00254928 0.000157465
0.324609 0.000478354 0.0024968 0.000153169
0.325391 0.000459119 0.00244371 0.000148921
0.326172 0.000439924 0.00239001 0.00014472
0.326953 0.000420782 0.00233569 0.000140568
0.327734 0.000401707 0.00228076 0.000136463
0.328516 0.000382712 0.0022252 0.000132405
0.329297 0.000363814 0.00216903 0.000128396
0.330078 0.000345027 0.00211222 0.000124433
0.330859 0.000326367 0.00205479 0.000120518
0.331641 0.000307847 0.00199673 0.00011665
0.332422 0.000289484 0.00193804 0.000112829
0.333203 0.000271293 0.00187871 0.000109055
0.333984 0.000253288 0.00181875 0.000105327
0.334766 0.000235485 0.00175814 0.000101645
0.335547 0.000217896 0.0016969 9.80088e-05
0.336328 0.000200535 0.001635 9.44178e-05
0.337109 0.000183416 0.00157246 9.08717e-05
0.337891 0.000166551 0.00150926 8.737e-05
0.338672 0.000149952 0.00144541 8.39123e-05
0.339453 0.000133629 0.0013809 8.0498e-05
0.340234 0.000117592 0.00131573 7.71268e-05
0.341016 0.00010185 0.00124989 7.37979e-05
0.341797 8.64112e-05 0.00118338 7.05109e-05
0.342578 7.12819e-05 0.00111621 6.72651e-05
0.343359 5.64681e-05 0.00104836 6.40599e-05
0.344141 4.19742e-05 0.000979829 6.08948e-05
0.344922 2.78035e-05 0.000910621 5.77691e-05
0.345703 1.39582e-05 0.000840728 5.46822e-05
0.346484 4.38979e-07 0.000770147 5.16333e-05
0.347266 1.27544e-05 0.000698875 4.86219e-05
0.348047 2.56237e-05 0.000626908 4.56474e-05
0.348828 3.81719e-05 0.000554243 4.27091e-05
0.349609 5.04031e-05 0.000480874 3.98063e-05
0.350391 6.23228e-05 0.000406799 3.69385e-05
0.351172 7.39377e-05 0.000332012 3.4105e-05
0.351953 8.52558e-05 0.000256509 3.13053e-05
0.352734 9.62862e-05 0.000180285 2.85388e-05
0.353516 0.000107039 0.000103335 2.58049e-05
0.354297 0.000117526 2.56538e-05 2.31031e-05
0.355078 0.000127759 5.27636e-05 2.04328e-05
0.355859 0.000137753 0.000131923 1.77937e-05
0.356641 0.000147521 0.00021183 1.51852e-05
0.357422 0.00015708 0.00029249 1.26068e-05
0.358203 0.000166445 0.00037391 1.00582e-05
0.358984 0.000175634 0.000456096 7.53892e-06
0.359766 0.000184665 0.000539053 5.04867e-06
0.360547 0.000193556 0.000622788 2.58708e-06
0.361328 0.000202328 0.000707308 1.53871e-07
0.362109 0.000211 0.000792619 2.25124e-06
0.362891 0.000219592 0.000878729 4.62849e-06
0.363672 0.000228125 0.000965643 6.97807e-06
0.364453 0.000236621 0.00105337 9.30015e-06
0.365234 0.0002451 0.00114192 1.15949e-05
0.366016 0.000253585 0.0012313 1.38623e-05
0.366797 0.000262097 0.00132151 1.61025e-05
0.367578 0.000270657 0.00141256 1.83156e-05
0.368359 0.000279288 0.00150448 2.05014e-05
0.369141 0.000288009 0.00159725 2.26598e-05
0.369922 0.000296842 0.00169092 2.47905e-05
0.370703 0.000305809 0.00178546 2.68937e-05
0.371484 0.000314931 0.0018809 2.89693e-05
0.372266 0.000324227 0.00197724 3.10171e-05
0.373047 0.000333718 0.00207449 3.30368e-05
0.373828 0.000343422 0.00217267 3.50282e-05
0.374609 0.000353359 0.00227179 3.69909e-05
0.375391 0.000363546 0.00237185 3.89248e-05
0.376172 0.000374001 0.00247288 4.08294e-05
0.376953 0.00038474 0.00257489 4.27045e-05
0.377734 0.000395778 0.00267788 4.45495e-05
0.378516 0.00040713 0.00278188 4.63641e-05
0.379297 0.000418812 0.00288689 4.81479e-05
0.380078 0.000430834 0.00299293 4.99004e-05
0.380859 0.00044321 0.00310002 5.16212e-05
0.381641 0.00045595 0.00320818 5.33098e-05
0.382422 0.000469066 0.00331741 5.49658e-05
0.383203 0.000482565 0.00342774 5.65886e-05
0.383984 0.000496456 0.00353918 5.81778e-05
0.384766 0.000510747 0.00365176 5.9733e-05
0.385547 0.000525443 0.0037655 6.12537e-05
0.386328 0.000540549 0.00388041 6.27395e-05
0.387109 0.00055607 0.00399653 6.41899e-05
0.387891 0.00057201 0.00411388 6.56047e-05
0.388672 0.00058837 0.00423248 6.69833e-05
0.389453 0.000605153 0.00435238 6.83257e-05
0.390234 0.00062236 0.00447361 6.96315e-05
0.391016 0.00063999 0.00459621 7.09006e-05
0.391797 0.000658044 0.00472022 7.21331e-05
0.392578 0.000676521 0.00484571 7.33289e-05
0.393359 0.000695422 0.00497274 7.44885e-05
0.394141 0.000714745 0.00510139 7.56122e-05
0.394922 0.00073449 0.00523175 7.67007e-05
0.395703 0.00075466 0.00536392 7.77549e-05
0.396484 0.000775254 0.00549804 7.87762e-05
0.397266 0.000796276 0.00563426 7.97661e-05
0.398047 0.000817731 0.00577277 8.07267e-05
0.398828 0.000839625 0.00591377 8.16605e-05
0.399609 0.00086197 0.00605754 8.25707e-05
0.400391 0.000884778 0.00620438 8.34612e-05
0.401172 0.000908071 0.00635469 8.43368e-05
0.401953 0.000931875 0.00650895 8.52037e-05
0.402734 0.000956225 0.00666772 8.60694e-05
0.403516 0.000981168 0.00683172 8.6943e-05
0.404297 0.00100676 0.0070018 8.78351e-05
0.405078 0.00103307 0.00717894 8.87586e-05
0.405859 0.00106017 0.0073643 8.97273e-05
0.406641 0.00108815 0.00755915 9.07568e-05
0.407422 0.00111711 0.00776487 9.1863e-05
0.408203 0.00114714 0.00798293 9.3062e-05
0.408984 0.00117832 0.00821476 9.43688e-05
0.409766 0.00121073 0.00846175 9.57958e-05
0.410547 0.00124441 0.00872501 9.73516e-05
0.411328 0.00127936 0.00900524 9.90371e-05
0.412109 0.00131551 0.00930232 0.000100842
0.412891 0.00135266 0.00961478 0.000102738
0.413672 0.00139042 0.00993896 0.000104667
0.414453 0.0014281 0.0102679 0.00010653
0.415234 0.00146463 0.0105894 0.000108166
0.416016 0.00149834 0.0108848 0.000109335
0.416797 0.00152688 0.0111259 0.000109693
0.417578 0.00154703 0.0112737 0.000108774
0.418359 0.0015547 0.0112771 0.00010599
0.419141 0.00154499 0.0110734 0.000100641
0.419922 0.0015125 0.0105918 9.19621e-05
0.420703 0.0014519 0.00975994 7.92002e-05
0.421484 0.00135865 0.00851326 6.17238e-05
0.422266 0.00122991 0.00680679 3.91417e-05
0.423047 0.00106523 0.0046252 1.14065e-05
0.423828 0.000866979 0.00198883 2.1133e-05
0.424609 0.000640138 0.00104747 5.77555e-05
0.425391 0.000391616 0.00440281 9.74683e-05
0.426172 0.000129119 0.00798414 0.000139164
0.426953 0.000140002 0.0117016 0.000181792
0.427734 0.00040969 0.0154814 0.000224499
0.428516 0.000676269 0.0192758 0.000266737
0.429297 0.00093769 0.0230576 0.000308209
0.430078 0.001189 0.0267653 0.00034821
0.430859 0.00142178 0.0302898 0.000385514
0.431641 0.00162573 0.0334962 0.00041861
0.432422 0.00179125 0.0362551 0.000446085
0.433203 0.0019123 0.0384793 0.000467048
0.433984 0.00198878 0.0401533 0.000481463
0.434766 0.00204647 0.0416057 0.000493136
0.435547 0.00211479 0.0432271 0.000506381
0.436328 0.00219126 0.0449866 0.000520818
0.437109 0.00227303 0.0468487 0.000536039
0.437891 0.00235814 0.0487887 0.000551763
0.438672 0.00244529 0.0507903 0.0005678
0.439453 0.0025336 0.0528425 0.000584028
0.440234 0.0026225 0.0549383 0.000600367
0.441016 0.00271167 0.0570735 0.000616771
0.441797 0.00280087 0.0592458 0.000633213
0.442578 0.00288993 0.061454 0.000649678
0.443359 0.00297869 0.0636977 0.00066616
0.444141 0.00306706 0.0659769 0.000682659
0.444922 0.00315503 0.0682916 0.000699174
0.445703 0.00324266 0.0706423 0.000715707
0.446484 0.00333 0.0730289 0.000732259
0.447266 0.00341705 0.0754518 0.00074883
0.448047 0.00340056 0.0762631 0.000752911
0.448828 0.00321688 0.0744177 0.000736911
0.449609 0.00303531 0.0726082 0.000721408
0.450391 0.00285572 0.0708341 0.000706393
0.451172 0.00267805 0.0690947 0.000691857
0.451953 0.00250218 0.0673894 0.000677788
