0.0691406 -0.430859
0.0699219 -0.430078
0.0707031 -0.429297
0.0714844 -0.428516
0.0722656 -0.427734
0.0730469 -0.426953
0.0738281 -0.426172
0.0746094 -0.425391
0.0753906 -0.424609
0.0761719 -0.423828
0.0769531 -0.423047
0.0777344 -0.422266
0.0785156 -0.421484
0.0792969 -0.420703
0.0800781 -0.419922
0.0808594 -0.419141
0.0816406 -0.418359
0.0824219 -0.417578
0.0832031 -0.416797
0.0839844 -0.416016
0.0847656 -0.415234
0.0855469 -0.414453
0.0863281 -0.413672
0.0871094 -0.412891
0.0878906 -0.412109
0.0886719 -0.411328
0.0894531 -0.410547
0.0902344 -0.409766
0.0910156 -0.408984
0.0917969 -0.408203
0.0925781 -0.407422
0.0933594 -0.406641
0.0941406 -0.405859
0.0949219 -0.405078
0.0957031 -0.404297
0.0964844 -0.403516
0.0972656 -0.402734
0.0980469 -0.401953
0.0988281 -0.401172
0.0996094 -0.400391
0.100391 -0.399609
0.101172 -0.398828
0.101953 -0.398047
0.102734 -0.397266
0.103516 -0.396484
0.104297 -0.395703
0.105078 -0.394922
0.105859 -0.394141
0.106641 -0.393359
0.107422 -0.392578
0.108203 -0.391797
0.108984 -0.391016
0.109766 -0.390234
0.110547 -0.389453
0.111328 -0.388672
0.112109 -0.387891
0.112891 -0.387109
0.113672 -0.386328
0.114453 -0.385547
0.115234 -0.384766
0.116016 -0.383984
0.116797 -0.383203
0.117578 -0.382422
0.118359 -0.381641
0.119141 -0.380859
0.119922 -0.380078
0.120703 -0.379297
0.121484 -0.378516
0.122266 -0.377734
0.123047 -0.376953
0.123828 -0.376172
0.124609 -0.375391
0.125391 -0.374609
0.126172 -0.373828
0.126953 -0.373047
0.127734 -0.372266
0.128516 -0.371484
0.129297 -0.370703
0.130078 -0.369922
0.130859 -0.369141
0.131641 -0.368359
0.132422 -0.367578
0.133203 -0.366797
0.133984 -0.366016
0.134766 -0.365234
0.135547 -0.364453
0.136328 -0.363672
0.137109 -0.362891
0.137891 -0.362109
0.138672 -0.361328
0.139453 -0.360547
0.140234 -0.359766
0.141016 -0.358984
0.141797 -0.358203
0.142578 -0.357422
0.143359 -0.356641
0.144141 -0.355859
0.144922 -0.355078
0.145703 -0.354297
0.146484 -0.353516
0.147266 -0.352734
0.148047 -0.351953
0.148828 -0.351172
0.149609 -0.350391
0.150391 -0.349609
0.151172 -0.348828
0.151953 -0.348047
0.152734 -0.347266
0.153516 -0.346484
0.154297 -0.345703
0.155078 -0.344922
0.155859 -0.344141
0.156641 -0.343359
0.157422 -0.342578
0.158203 -0.341797
0.158984 -0.341016
0.159766 -0.340234
0.160547 -0.339453
0.161328 -0.338672
0.162109 -0.337891
0.162891 -0.337109
0.163672 -0.336328
0.164453 -0.335547
0.165234 -0.334766
0.166016 -0.333984
0.166797 -0.333203
0.167578 -0.332422
0.168359 -0.331641
0.169141 -0.330859
0.169922 -0.330078
0.170703 -0.329297
0.171484 -0.328516
0.172266 -0.327734
0.173047 -0.326953
0.173828 -0.326172
0.174609 -0.325391
0.175391 -0.324609
0.176172 -0.323828
0.176953 -0.323047
0.177734 -0.322266
0.178516 -0.321484
0.179297 -0.320703
0.180078 -0.319922
0.180859 -0.319141
0.181641 -0.318359
0.182422 -0.317578
0.183203 -0.316797
0.183984 -0.316016
0.184766 -0.315234
0.185547 -0.314453
0.186328 -0.313672
0.187109 -0.312891
0.187891 -0.312109
0.188672 -0.311328
0.189453 -0.310547
0.190234 -0.309766
0.191016 -0.308984
0.191797 -0.308203
0.192578 -0.307422
0.193359 -0.306641
0.194141 -0.305859
0.194922 -0.305078
0.195703 -0.304297
0.196484 -0.303516
0.197266 -0.302734
0.198047 -0.301953
0.198828 -0.301172
0.199609 -0.300391
0.200391 -0.299609
0.201172 -0.298828
0.201953 -0.298047
0.202734 -0.297266
0.203516 -0.296484
0.204297 -0.295703
0.205078 -0.294922
0.205859 -0.294141
0.206641 -0.293359
0.207422 -0.292578
0.208203 -0.291797
0.208984 -0.291016
0.209766 -0.290234
0.210547 -0.289453
0.211328 -0.288672
0.212109 -0.287891
0.212891 -0.287109
0.213672 -0.286328
0.214453 -0.285547
0.215234 -0.284766
0.216016 -0.283984
0.216797 -0.283203
0.217578 -0.282422
0.218359 -0.281641
0.219141 -0.280859
0.219922 -0.280078
0.220703 -0.279297
0.221484 -0.278516
0.222266 -0.277734
0.223047 -0.276953
0.223828 -0.276172
0.224609 -0.275391
0.225391 -0.274609
0.226172 -0.273828
0.226953 -0.273047
0.227734 -0.272266
0.228516 -0.271484
0.229297 -0.270703
0.230078 -0.269922
0.230859 -0.269141
0.231641 -0.268359
0.232422 -0.267578
0.233203 -0.266797
0.233984 -0.266016
0.234766 -0.265234
0.235547 -0.264453
0.236328 -0.263672
0.237109 -0.262891
0.237891 -0.262109
0.238672 -0.261328
0.239453 -0.260547
0.240234 -0.259766
0.241016 -0.258984
0.241797 -0.258203
0.242578 -0.257422
0.243359 -0.256641
0.244141 -0.255859
0.244922 -0.255078
0.245703 -0.254297
0.246484 -0.253516
0.247266 -0.252734
0.248047 -0.251953
0.248828 -0.251172
0.249609 -0.250391
0.250391 -0.249609
0.251172 -0.248828
0.251953 -0.248047
0.252734 -0.247266
0.253516 -0.246484
0.254297 -0.245703
0.255078 -0.244922
0.255859 -0.244141
0.256641 -0.243359
0.257422 -0.242578
0.258203 -0.241797
0.258984 -0.241016
0.259766 -0.240234
0.260547 -0.239453
0.261328 -0.238672
0.262109 -0.237891
0.262891 -0.237109
0.263672 -0.236328
0.264453 -0.235547
0.265234 -0.234766
0.266016 -0.233984
0.266797 -0.233203
0.267578 -0.232422
0.268359 -0.231641
0.269141 -0.230859
0.269922 -0.230078
0.270703 -0.229297
0.271484 -0.228516
0.272266 -0.227734
0.273047 -0.226953
0.273828 -0.226172
0.274609 -0.225391
0.275391 -0.224609
0.276172 -0.223828
0.276953 -0.223047
0.277734 -0.222266
0.278516 -0.221484
0.279297 -0.220703
0.280078 -0.219922
0.280859 -0.219141
0.281641 -0.218359
0.282422 -0.217578
0.283203 -0.216797
0.283984 -0.216016
0.284766 -0.215234
0.285547 -0.214453
0.286328 -0.213672
0.287109 -0.212891
0.287891 -0.212109
0.288672 -0.211328
0.289453 -0.210547
0.290234 -0.209766
0.291016 -0.208984
0.291797 -0.208203
0.292578 -0.207422
0.293359 -0.206641
0.294141 -0.205859
0.294922 -0.205078
0.295703 -0.204297
0.296484 -0.203516
0.297266 -0.202734
0.298047 -0.201953
0.298828 -0.201172
0.299609 -0.200391
0.300391 -0.199609
0.301172 -0.198828
0.301953 -0.198047
0.302734 -0.197266
0.303516 -0.196484
0.304297 -0.195703
0.305078 -0.194922
0.305859 -0.194141
0.306641 -0.193359
0.307422 -0.192578
0.308203 -0.191797
0.308984 -0.191016
0.309766 -0.190234
0.310547 -0.189453
0.311328 -0.188672
0.312109 -0.187891
0.312891 -0.187109
0.313672 -0.186328
0.314453 -0.185547
0.315234 -0.184766
0.316016 -0.183984
0.316797 -0.183203
0.317578 -0.182422
0.318359 -0.181641
0.319141 -0.180859
0.319922 -0.180078
0.320703 -0.179297
0.321484 -0.178516
0.322266 -0.177734
0.323047 -0.176953
0.323828 -0.176172
0.324609 -0.175391
0.325391 -0.174609
0.326172 -0.173828
0.326953 -0.173047
0.327734 -0.172266
0.328516 -0.171484
0.329297 -0.170703
0.330078 -0.169922
0.330859 -0.169141
0.331641 -0.168359
0.332422 -0.167578
0.333203 -0.166797
0.333984 -0.166016
0.334766 -0.165234
0.335547 -0.164453
0.336328 -0.163672
0.337109 -0.162891
0.337891 -0.162109
0.338672 -0.161328
0.339453 -0.160547
0.340234 -0.159766
0.341016 -0.158984
0.341797 -0.158203
0.342578 -0.157422
0.343359 -0.156641
0.344141 -0.155859
0.344922 -0.155078
0.345703 -0.154297
0.346484 -0.153516
0.347266 -0.152734
0.348047 -0.151953
0.348828 -0.151172
0.349609 -0.150391
0.350391 -0.149609
0.351172 -0.148828
0.351953 -0.148047
0.352734 -0.147266
0.353516 -0.146484
0.354297 -0.145703
0.355078 -0.144922
0.355859 -0.144141
0.356641 -0.143359
0.357422 -0.142578
0.358203 -0.141797
0.358984 -0.141016
0.359766 -0.140234
0.360547 -0.139453
0.361328 -0.138672
0.362109 -0.137891
0.362891 -0.137109
0.363672 -0.136328
0.364453 -0.135547
0.365234 -0.134766
0.366016 -0.133984
0.366797 -0.133203
0.367578 -0.132422
0.368359 -0.131641
0.369141 -0.130859
0.369922 -0.130078
0.370703 -0.129297
0.371484 -0.128516
0.372266 -0.127734
0.373047 -0.126953
0.373828 -0.126172
0.374609 -0.125391
0.375391 -0.124609
0.376172 -0.123828
0.376953 -0.123047
0.377734 -0.122266
0.378516 -0.121484
0.379297 -0.120703
0.380078 -0.119922
0.380859 -0.119141
0.381641 -0.118359
0.382422 -0.117578
0.383203 -0.116797
0.383984 -0.116016
0.384766 -0.115234
0.385547 -0.114453
0.386328 -0.113672
0.387109 -0.112891
0.387891 -0.112109
0.388672 -0.111328
0.389453 -0.110547
0.390234 -0.109766
0.391016 -0.108984
0.391797 -0.108203
0.392578 -0.107422
0.393359 -0.106641
0.394141 -0.105859
0.394922 -0.105078
0.395703 -0.104297
0.396484 -0.103516
0.397266 -0.102734
0.398047 -0.101953
0.398828 -0.101172
0.399609 -0.100391
0.400391 -0.0996094
0.401172 -0.0988281
0.401953 -0.0980469
0.402734 -0.0972656
0.403516 -0.0964844
0.404297 -0.0957031
0.405078 -0.0949219
0.405859 -0.0941406
0.406641 -0.0933594
0.407422 -0.0925781
0.408203 -0.0917969
0.408984 -0.0910156
0.409766 -0.0902344
0.410547 -0.0894531
0.411328 -0.0886719
0.412109 -0.0878906
0.412891 -0.0871094
0.413672 -0.0863281
0.414453 -0.0855469
0.415234 -0.0847656
0.416016 -0.0839844
0.416797 -0.0832031
0.417578 -0.0824219
0.418359 -0.0816406
0.419141 -0.0808594
0.419922 -0.0800781
0.420703 -0.0792969
0.421484 -0.0785156
0.422266 -0.0777344
0.423047 -0.0769531
0.423828 -0.0761719
0.424609 -0.0753906
0.425391 -0.0746094
0.426172 -0.0738281
0.426953 -0.0730469
0.427734 -0.0722656
0.428516 -0.0714844
0.429297 -0.0707031
0.430078 -0.0699219
0.430859 -0.0691406
0.431641 -0.0683594
0.432422 -0.0675781
0.433203 -0.0667969
0.433984 -0.0660156
0.434766 -0.0652344
0.435547 -0.0644531
0.436328 -0.0636719
0.437109 -0.0628906
0.437891 -0.0621094
0.438672 -0.0613281
0.439453 -0.0605469
0.440234 -0.0597656
0.441016 -0.0589844
0.441797 -0.0582031
0.442578 -0.0574219
0.443359 -0.0566406
0.444141 -0.0558594
0.444922 -0.0550781
0.445703 -0.0542969
0.446484 -0.0535156
0.447266 -0.0527344
0.448047 -0.0519531
0.448828 -0.0511719
0.449609 -0.0503906
0.450391 -0.0496094
0.451172 -0.0488281
0.451953 -0.0480469
0.452734 -0.0472656
0.453516 -0.0464844
0.454297 -0.0457031
0.455078 -0.0449219
0.455859 -0.0441406
0.456641 -0.0433594
0.457422 -0.0425781
0.458203 -0.0417969
0.458984 -0.0410156
0.459766 -0.0402344
0.460547 -0.0394531
0.461328 -0.0386719
0.462109 -0.0378906
0.462891 -0.0371094
0.463672 -0.0363281
0.464453 -0.0355469
0.465234 -0.0347656
0.466016 -0.0339844
0.466797 -0.0332031
0.467578 -0.0324219
0.468359 -0.0316406
0.469141 -0.0308594
0.469922 -0.0300781
0.470703 -0.0292969
0.471484 -0.0285156
0.472266 -0.0277344
0.473047 -0.0269531
0.473828 -0.0261719
0.474609 -0.0253906
0.475391 -0.0246094
0.476172 -0.0238281
0.476953 -0.0230469
0.477734 -0.0222656
0.478516 -0.0214844
0.479297 -0.0207031
0.480078 -0.0199219
0.480859 -0.0191406
0.481641 -0.0183594
0.482422 -0.0175781
0.483203 -0.0167969
0.483984 -0.0160156
0.484766 -0.0152344
0.485547 -0.0144531
0.486328 -0.0136719
0.487109 -0.0128906
0.487891 -0.0121094
0.488672 -0.0113281
0.489453 -0.0105469
0.490234 -0.00976562
0.491016 -0.00898437
0.491797 -0.00820312
0.492578 -0.00742187
0.493359 -0.00664062
0.494141 -0.00585937
0.494922 -0.00507812
0.495703 -0.00429687
0.496484 -0.00351562
0.497266 -0.00273437
0.498047 -0.00195312
0.498828 -0.00117187
0.499609 -0.000390625
0.500391 0.000390625
0.501172 0.00117187
0.501953 0.00195313
0.502734 0.00273437
0.503516 0.00351563
0.504297 0.00429687
0.505078 0.00507812
0.505859 0.00585938
0.506641 0.00664062
0.507422 0.00742188
0.508203 0.00820312
0.508984 0.00898437
0.509766 0.00976562
0.510547 0.0105469
0.511328 0.0113281
0.512109 0.0121094
0.512891 0.0128906
0.513672 0.0136719
0.514453 0.0144531
0.515234 0.0152344
0.516016 0.0160156
0.516797 0.0167969
0.517578 0.0175781
0.518359 0.0183594
0.519141 0.0191406
0.519922 0.0199219
0.520703 0.0207031
0.521484 0.0214844
0.522266 0.0222656
0.523047 0.0230469
0.523828 0.0238281
0.524609 0.0246094
0.525391 0.0253906
0.526172 0.0261719
0.526953 0.0269531
0.527734 0.0277344
0.528516 0.0285156
0.529297 0.0292969
0.530078 0.0300781
0.530859 0.0308594
0.531641 0.0316406
0.532422 0.0324219
0.533203 0.0332031
0.533984 0.0339844
0.534766 0.0347656
0.535547 0.0355469
0.536328 0.0363281
0.537109 0.0371094
0.537891 0.0378906
0.538672 0.0386719
0.539453 0.0394531
0.540234 0.0402344
0.541016 0.0410156
0.541797 0.0417969
0.542578 0.0425781
0.543359 0.0433594
0.544141 0.0441406
0.544922 0.0449219
0.545703 0.0457031
0.546484 0.0464844
0.547266 0.0472656
0.548047 0.0480469
0.548828 0.0488281
0.549609 0.0496094
0.550391 0.0503906
0.551172 0.0511719
0.551953 0.0519531
0.552734 0.0527344
0.553516 0.0535156
0.554297 0.0542969
0.555078 0.0550781
0.555859 0.0558594
0.556641 0.0566406
0.557422 0.0574219
0.558203 0.0582031
0.558984 0.0589844
0.559766 0.0597656
0.560547 0.0605469
0.561328 0.0613281
0.562109 0.0621094
0.562891 0.0628906
0.563672 0.0636719
0.564453 0.0644531
0.565234 0.0652344
0.566016 0.0660156
0.566797 0.0667969
0.567578 0.0675781
0.568359 0.0683594
0.569141 0.0691406
0.569922 0.0699219
0.570703 0.0707031
0.571484 0.0714844
0.572266 0.0722656
0.573047 0.0730469
0.573828 0.0738281
0.574609 0.0746094
0.575391 0.0753906
0.576172 0.0761719
0.576953 0.0769531
0.577734 0.0777344
0.578516 0.0785156
0.579297 0.0792969
0.580078 0.0800781
0.580859 0.0808594
0.581641 0.0816406
0.582422 0.0824219
0.583203 0.0832031
0.583984 0.0839844
0.584766 0.0847656
0.585547 0.0855469
0.586328 0.0863281
0.587109 0.0871094
0.587891 0.0878906
0.588672 0.0886719
0.589453 0.0894531
0.590234 0.0902344
0.591016 0.0910156
0.591797 0.0917969
0.592578 0.0925781
0.593359 0.0933594
0.594141 0.0941406
0.594922 0.0949219
0.595703 0.0957031
0.596484 0.0964844
0.597266 0.0972656
0.598047 0.0980469
0.598828 0.0988281
0.599609 0.0996094
0.600391 0.100391
0.601172 0.101172
0.601953 0.101953
0.602734 0.102734
0.603516 0.103516
0.604297 0.104297
0.605078 0.105078
0.605859 0.105859
0.606641 0.106641
0.607422 0.107422
0.608203 0.108203
0.608984 0.108984
0.609766 0.109766
0.610547 0.110547
0.611328 0.111328
0.612109 0.112109
0.612891 0.112891
0.613672 0.113672
0.614453 0.114453
0.615234 0.115234
0.616016 0.116016
0.616797 0.116797
0.617578 0.117578
0.618359 0.118359
0.619141 0.119141
0.619922 0.119922
0.620703 0.120703
0.621484 0.121484
0.622266 0.122266
0.623047 0.123047
0.623828 0.123828
0.624609 0.124609
0.625391 0.125391
0.626172 0.126172
0.626953 0.126953
0.627734 0.127734
0.628516 0.128516
0.629297 0.129297
0.630078 0.130078
0.630859 0.130859
0.631641 0.131641
0.632422 0.132422
0.633203 0.133203
0.633984 0.133984
0.634766 0.134766
0.635547 0.135547
0.636328 0.136328
0.637109 0.137109
0.637891 0.137891
0.638672 0.138672
0.639453 0.139453
0.640234 0.140234
0.641016 0.141016
0.641797 0.141797
0.642578 0.142578
0.643359 0.143359
0.644141 0.144141
0.644922 0.144922
0.645703 0.145703
0.646484 0.146484
0.647266 0.147266
0.648047 0.148047
0.648828 0.148828
0.649609 0.149609
0.650391 0.150391
0.651172 0.151172
0.651953 0.151953
0.652734 0.152734
0.653516 0.153516
0.654297 0.154297
0.655078 0.155078
0.655859 0.155859
0.656641 0.156641
0.657422 0.157422
0.658203 0.158203
0.658984 0.158984
0.659766 0.159766
0.660547 0.160547
0.661328 0.161328
0.662109 0.162109
0.662891 0.162891
0.663672 0.163672
0.664453 0.164453
0.665234 0.165234
0.666016 0.166016
0.666797 0.166797
0.667578 0.167578
0.668359 0.168359
0.669141 0.169141
0.669922 0.169922
0.670703 0.170703
0.671484 0.171484
0.672266 0.172266
0.673047 0.173047
0.673828 0.173828
0.674609 0.174609
0.675391 0.175391
0.676172 0.176172
0.676953 0.176953
0.677734 0.177734
0.678516 0.178516
0.679297 0.179297
0.680078 0.180078
0.680859 0.180859
0.681641 0.181641
0.682422 0.182422
0.683203 0.183203
0.683984 0.183984
0.684766 0.184766
0.685547 0.185547
0.686328 0.186328
0.687109 0.187109
0.687891 0.187891
0.688672 0.188672
0.689453 0.189453
0.690234 0.190234
0.691016 0.191016
0.691797 0.191797
0.692578 0.192578
0.693359 0.193359
0.694141 0.194141
0.694922 0.194922
0.695703 0.195703
0.696484 0.196484
0.697266 0.197266
0.698047 0.198047
0.698828 0.198828
0.699609 0.199609
0.700391 0.200391
0.701172 0.201172
0.701953 0.201953
0.702734 0.202734
0.703516 0.203516
0.704297 0.204297
0.705078 0.205078
0.705859 0.205859
0.706641 0.206641
0.707422 0.207422
0.708203 0.208203
0.708984 0.208984
0.709766 0.209766
0.710547 0.210547
0.711328 0.211328
0.712109 0.212109
0.712891 0.212891
0.713672 0.213672
0.714453 0.214453
0.715234 0.215234
0.716016 0.216016
0.716797 0.216797
0.717578 0.217578
0.718359 0.218359
0.719141 0.219141
0.719922 0.219922
0.720703 0.220703
0.721484 0.221484
0.722266 0.222266
0.723047 0.223047
0.723828 0.223828
0.724609 0.224609
0.725391 0.225391
0.726172 0.226172
0.726953 0.226953
0.727734 0.227734
0.728516 0.228516
0.729297 0.229297
0.730078 0.230078
0.730859 0.230859
0.731641 0.231641
0.732422 0.232422
0.733203 0.233203
0.733984 0.233984
0.734766 0.234766
0.735547 0.235547
0.736328 0.236328
0.737109 0.237109
0.737891 0.237891
0.738672 0.238672
0.739453 0.239453
0.740234 0.240234
0.741016 0.241016
0.741797 0.241797
0.742578 0.242578
0.743359 0.243359
0.744141 0.244141
0.744922 0.244922
0.745703 0.245703
0.746484 0.246484
0.747266 0.247266
0.748047 0.248047
0.748828 0.248828
0.749609 0.249609
0.750391 0.250391
0.751172 0.251172
0.751953 0.251953
0.752734 0.252734
0.753516 0.253516
0.754297 0.254297
0.755078 0.255078
0.755859 0.255859
0.756641 0.256641
0.757422 0.257422
0.758203 0.258203
0.758984 0.258984
0.759766 0.259766
0.760547 0.260547
0.761328 0.261328
0.762109 0.262109
0.762891 0.262891
0.763672 0.263672
0.764453 0.264453
0.765234 0.265234
0.766016 0.266016
0.766797 0.266797
0.767578 0.267578
0.768359 0.268359
0.769141 0.269141
0.769922 0.269922
0.770703 0.270703
0.771484 0.271484
0.772266 0.272266
0.773047 0.273047
0.773828 0.273828
0.774609 0.274609
0.775391 0.275391
0.776172 0.276172
0.776953 0.276953
0.777734 0.277734
0.778516 0.278516
0.779297 0.279297
0.780078 0.280078
0.780859 0.280859
0.781641 0.281641
0.782422 0.282422
0.783203 0.283203
0.783984 0.283984
0.784766 0.284766
0.785547 0.285547
0.786328 0.286328
0.787109 0.287109
0.787891 0.287891
0.788672 0.288672
0.789453 0.289453
0.790234 0.290234
0.791016 0.291016
0.791797 0.291797
0.792578 0.292578
0.793359 0.293359
0.794141 0.294141
0.794922 0.294922
0.795703 0.295703
0.796484 0.296484
0.797266 0.297266
0.798047 0.298047
0.798828 0.298828
0.799609 0.299609
0.800391 0.300391
0.801172 0.301172
0.801953 0.301953
0.802734 0.302734
0.803516 0.303516
0.804297 0.304297
0.805078 0.305078
0.805859 0.305859
0.806641 0.306641
0.807422 0.307422
0.808203 0.308203
0.808984 0.308984
0.809766 0.309766
0.810547 0.310547
0.811328 0.311328
0.812109 0.312109
0.812891 0.312891
0.813672 0.313672
0.814453 0.314453
0.815234 0.315234
0.816016 0.316016
0.816797 0.316797
0.817578 0.317578
0.818359 0.318359
0.819141 0.319141
0.819922 0.319922
0.820703 0.320703
0.821484 0.321484
0.822266 0.322266
0.823047 0.323047
0.823828 0.323828
0.824609 0.324609
0.825391 0.325391
0.826172 0.326172
0.826953 0.326953
0.827734 0.327734
0.828516 0.328516
0.829297 0.329297
0.830078 0.330078
0.830859 0.330859
0.831641 0.331641
0.832422 0.332422
0.833203 0.333203
0.833984 0.333984
0.834766 0.334766
0.835547 0.335547
0.836328 0.336328
0.837109 0.337109
0.837891 0.337891
0.838672 0.338672
0.839453 0.339453
0.840234 0.340234
0.841016 0.341016
0.841797 0.341797
0.842578 0.342578
0.843359 0.343359
0.844141 0.344141
0.844922 0.344922
0.845703 0.345703
0.846484 0.346484
0.847266 0.347266
0.848047 0.348047
0.848828 0.348828
0.849609 0.349609
0.850391 0.350391
0.851172 0.351172
0.851953 0.351953
0.852734 0.352734
0.853516 0.353516
0.854297 0.354297
0.855078 0.355078
0.855859 0.355859
0.856641 0.356641
0.857422 0.357422
0.858203 0.358203
0.858984 0.358984
0.859766 0.359766
0.860547 0.360547
0.861328 0.361328
0.862109 0.362109
0.862891 0.362891
0.863672 0.363672
0.864453 0.364453
0.865234 0.365234
0.866016 0.366016
0.866797 0.366797
0.867578 0.367578
0.868359 0.368359
0.869141 0.369141
0.869922 0.369922
0.870703 0.370703
0.871484 0.371484
0.872266 0.372266
0.873047 0.373047
0.873828 0.373828
0.874609 0.374609
0.875391 0.375391
0.876172 0.376172
0.876953 0.376953
0.877734 0.377734
0.878516 0.378516
0.879297 0.379297
0.880078 0.380078
0.880859 0.380859
0.881641 0.381641
0.882422 0.382422
0.883203 0.383203
0.883984 0.383984
0.884766 0.384766
0.885547 0.385547
0.886328 0.386328
0.887109 0.387109
0.887891 0.387891
0.888672 0.388672
0.889453 0.389453
0.890234 0.390234
0.891016 0.391016
0.891797 0.391797
0.892578 0.392578
0.893359 0.393359
0.894141 0.394141
0.894922 0.394922
0.895703 0.395703
0.896484 0.396484
0.897266 0.397266
0.898047 0.398047
0.898828 0.398828
0.899609 0.399609
0.900391 0.400391
0.901172 0.401172
0.901953 0.401953
0.902734 0.402734
0.903516 0.403516
0.904297 0.404297
0.905078 0.405078
0.905859 0.405859
0.906641 0.406641
0.907422 0.407422
0.908203 0.408203
0.908984 0.408984
0.909766 0.409766
0.910547 0.410547
0.911328 0.411328
0.912109 0.412109
0.912891 0.412891
0.913672 0.413672
0.914453 0.414453
0.915234 0.415234
0.916016 0.416016
0.916797 0.416797
0.917578 0.417578
0.918359 0.418359
0.919141 0.419141
0.919922 0.419922
0.920703 0.420703
0.921484 0.421484
0.922266 0.422266
0.923047 0.423047
0.923828 0.423828
0.924609 0.424609
0.925391 0.425391
0.926172 0.426172
0.926953 0.426953
0.927734 0.427734
0.928516 0.428516
0.929297 0.429297
0.930078 0.430078
0.930859 0.430859
0.931641 0.431641
0.932422 0.432422
0.933203 0.433203
0.933984 0.433984
0.934766 0.434766
0.935547 0.435547
0.936328 0.436328
0.937109 0.437109
0.937891 0.437891
0.938672 0.438672
0.939453 0.439453
0.940234 0.440234
0.941016 0.441016
0.941797 0.441797
0.942578 0.442578
0.943359 0.443359
0.944141 0.444141
0.944922 0.444922
0.945703 0.445703
0.946484 0.446484
0.947266 0.447266
0.948047 0.448047
0.948828 0.448828
0.949609 0.449609
0.950391 0.450391
0.951172 0.451172
0.951953 0.451953
0.952734 0.452734
0.953516 0.453516
0.954297 0.454297
0.955078 0.455078
0.955859 0.455859
0.956641 0.456641
0.957422 0.457422
0.958203 0.458203
0.958984 0.458984
0.959766 0.459766
0.960547 0.460547
0.961328 0.461328
0.962109 0.462109
0.962891 0.462891
0.963672 0.463672
0.964453 0.464453
0.965234 0.465234
0.966016 0.466016
0.966797 0.466797
0.967578 0.467578
0.968359 0.468359
0.969141 0.469141
0.969922 0.469922
0.970703 0.470703
0.971484 0.471484
0.972266 0.472266
0.973047 0.473047
0.973828 0.473828
0.974609 0.474609
0.975391 0.475391
0.976172 0.476172
0.976953 0.476953
0.977734 0.477734
0.978516 0.478516
0.979297 0.479297
0.980078 0.480078
0.980859 0.480859
0.981641 0.481641
0.982422 0.482422
0.983203 0.483203
0.983984 0.483984
0.984766 0.484766
0.985547 0.485547
0.986328 0.486328
0.987109 0.487109
0.987891 0.487891
0.988672 0.488672
0.989453 0.489453
0.990234 0.490234
0.991016 0.491016
0.991797 0.491797
0.992578 0.492578
0.993359 0.493359
0.994141 0.494141
0.994922 0.494922
0.995703 0.495703
0.996484 0.496484
0.997266 0.497266
0.998047 0.498047
0.998828 0.498828
0.999609 0.499609
1.00039 0.500391
1.00117 0.501172
